city_id,city_name,prefecture_name,year,population
1100,札幌市,北海道,1995,1733133
1100,札幌市,北海道,1996,1750627
1100,札幌市,北海道,1997,1768091
1100,札幌市,北海道,1998,1782770
1100,札幌市,北海道,1999,1792167
1100,札幌市,北海道,2000,1801327
1100,札幌市,北海道,2001,1811165
1100,札幌市,北海道,2002,1822992
1100,札幌市,北海道,2003,1837901
1100,札幌市,北海道,2004,1849650
1100,札幌市,北海道,2005,1856442
1100,札幌市,北海道,2006,1869180
1100,札幌市,北海道,2007,1874410
1100,札幌市,北海道,2008,1880138
1100,札幌市,北海道,2009,1884939
1100,札幌市,北海道,2010,1891494
1100,札幌市,北海道,2011,1897333
1100,札幌市,北海道,2012,1904319
1100,札幌市,北海道,2013,1910555
1100,札幌市,北海道,2014,1921070
1100,札幌市,北海道,2015,1926287
1100,札幌市,北海道,2016,1931518
1100,札幌市,北海道,2017,1936173
1100,札幌市,北海道,2018,1940035
1100,札幌市,北海道,2019,1941969
1100,札幌市,北海道,2020,1944357
1202,函館市,北海道,1995,319295
1202,函館市,北海道,1996,316729
1202,函館市,北海道,1997,313170
1202,函館市,北海道,1998,310766
1202,函館市,北海道,1999,308881
1202,函館市,北海道,2000,306502
1202,函館市,北海道,2001,304551
1202,函館市,北海道,2002,302776
1202,函館市,北海道,2003,301094
1202,函館市,北海道,2004,298660
1202,函館市,北海道,2005,296547
1202,函館市,北海道,2006,294694
1202,函館市,北海道,2007,290873
1202,函館市,北海道,2008,287691
1202,函館市,北海道,2009,284910
1202,函館市,北海道,2010,282459
1202,函館市,北海道,2011,280035
1202,函館市,北海道,2012,277056
1202,函館市,北海道,2013,274537
1202,函館市,北海道,2014,273712
1202,函館市,北海道,2015,270674
1202,函館市,北海道,2016,267751
1202,函館市,北海道,2017,264592
1202,函館市,北海道,2018,261572
1202,函館市,北海道,2019,257893
1202,函館市,北海道,2020,254146
1203,小樽市,北海道,1995,158463
1203,小樽市,北海道,1996,157036
1203,小樽市,北海道,1997,155600
1203,小樽市,北海道,1998,154289
1203,小樽市,北海道,1999,153394
1203,小樽市,北海道,2000,151932
1203,小樽市,北海道,2001,150311
1203,小樽市,北海道,2002,148667
1203,小樽市,北海道,2003,147196
1203,小樽市,北海道,2004,145674
1203,小樽市,北海道,2005,143900
1203,小樽市,北海道,2006,141605
1203,小樽市,北海道,2007,139712
1203,小樽市,北海道,2008,137693
1203,小樽市,北海道,2009,135500
1203,小樽市,北海道,2010,133604
1203,小樽市,北海道,2011,131744
1203,小樽市,北海道,2012,130255
1203,小樽市,北海道,2013,127970
1203,小樽市,北海道,2014,126781
1203,小樽市,北海道,2015,124553
1203,小樽市,北海道,2016,122438
1203,小樽市,北海道,2017,120220
1203,小樽市,北海道,2018,118354
1203,小樽市,北海道,2019,115898
1203,小樽市,北海道,2020,113734
1204,旭川市,北海道,1995,360481
1204,旭川市,北海道,1996,361349
1204,旭川市,北海道,1997,362547
1204,旭川市,北海道,1998,362603
1204,旭川市,北海道,1999,362785
1204,旭川市,北海道,2000,362143
1204,旭川市,北海道,2001,361501
1204,旭川市,北海道,2002,361372
1204,旭川市,北海道,2003,360995
1204,旭川市,北海道,2004,360065
1204,旭川市,北海道,2005,358795
1204,旭川市,北海道,2006,358811
1204,旭川市,北海道,2007,357182
1204,旭川市,北海道,2008,356203
1204,旭川市,北海道,2009,354559
1204,旭川市,北海道,2010,353289
1204,旭川市,北海道,2011,352004
1204,旭川市,北海道,2012,350511
1204,旭川市,北海道,2013,348658
1204,旭川市,北海道,2014,348378
1204,旭川市,北海道,2015,346507
1204,旭川市,北海道,2016,344500
1204,旭川市,北海道,2017,342036
1204,旭川市,北海道,2018,339278
1204,旭川市,北海道,2019,336318
1204,旭川市,北海道,2020,332805
1205,室蘭市,北海道,1995,111056
1205,室蘭市,北海道,1996,109542
1205,室蘭市,北海道,1997,107946
1205,室蘭市,北海道,1998,106701
1205,室蘭市,北海道,1999,105464
1205,室蘭市,北海道,2000,104558
1205,室蘭市,北海道,2001,103301
1205,室蘭市,北海道,2002,102156
1205,室蘭市,北海道,2003,101138
1205,室蘭市,北海道,2004,100121
1205,室蘭市,北海道,2005,99113
1205,室蘭市,北海道,2006,98686
1205,室蘭市,北海道,2007,97517
1205,室蘭市,北海道,2008,96724
1205,室蘭市,北海道,2009,96050
1205,室蘭市,北海道,2010,95150
1205,室蘭市,北海道,2011,94216
1205,室蘭市,北海道,2012,93078
1205,室蘭市,北海道,2013,91726
1205,室蘭市,北海道,2014,90996
1205,室蘭市,北海道,2015,89512
1205,室蘭市,北海道,2016,88302
1205,室蘭市,北海道,2017,86821
1205,室蘭市,北海道,2018,85448
1205,室蘭市,北海道,2019,84016
1205,室蘭市,北海道,2020,82532
1206,釧路市,北海道,1995,208790
1206,釧路市,北海道,1996,207336
1206,釧路市,北海道,1997,206312
1206,釧路市,北海道,1998,204961
1206,釧路市,北海道,1999,203664
1206,釧路市,北海道,2000,201868
1206,釧路市,北海道,2001,200975
1206,釧路市,北海道,2002,199439
1206,釧路市,北海道,2003,197538
1206,釧路市,北海道,2004,196049
1206,釧路市,北海道,2005,194326
1206,釧路市,北海道,2006,193610
1206,釧路市,北海道,2007,191407
1206,釧路市,北海道,2008,189539
1206,釧路市,北海道,2009,187569
1206,釧路市,北海道,2010,185487
1206,釧路市,北海道,2011,184116
1206,釧路市,北海道,2012,182263
1206,釧路市,北海道,2013,180456
1206,釧路市,北海道,2014,179754
1206,釧路市,北海道,2015,177921
1206,釧路市,北海道,2016,176039
1206,釧路市,北海道,2017,173893
1206,釧路市,北海道,2018,171644
1206,釧路市,北海道,2019,169505
1206,釧路市,北海道,2020,167051
1207,帯広市,北海道,1995,170310
1207,帯広市,北海道,1996,171300
1207,帯広市,北海道,1997,172279
1207,帯広市,北海道,1998,172935
1207,帯広市,北海道,1999,173488
1207,帯広市,北海道,2000,173512
1207,帯広市,北海道,2001,173430
1207,帯広市,北海道,2002,173183
1207,帯広市,北海道,2003,172703
1207,帯広市,北海道,2004,171132
1207,帯広市,北海道,2005,170907
1207,帯広市,北海道,2006,170893
1207,帯広市,北海道,2007,170286
1207,帯広市,北海道,2008,169156
1207,帯広市,北海道,2009,168532
1207,帯広市,北海道,2010,167395
1207,帯広市,北海道,2011,168464
1207,帯広市,北海道,2012,168188
1207,帯広市,北海道,2013,168205
1207,帯広市,北海道,2014,168614
1207,帯広市,北海道,2015,168255
1207,帯広市,北海道,2016,167994
1207,帯広市,北海道,2017,167515
1207,帯広市,北海道,2018,166978
1207,帯広市,北海道,2019,166131
1207,帯広市,北海道,2020,165202
1208,北見市,北海道,1995,129608
1208,北見市,北海道,1996,130195
1208,北見市,北海道,1997,130679
1208,北見市,北海道,1998,131036
1208,北見市,北海道,1999,130928
1208,北見市,北海道,2000,130942
1208,北見市,北海道,2001,130941
1208,北見市,北海道,2002,130479
1208,北見市,北海道,2003,130388
1208,北見市,北海道,2004,129676
1208,北見市,北海道,2005,128664
1208,北見市,北海道,2006,128499
1208,北見市,北海道,2007,127599
1208,北見市,北海道,2008,126508
1208,北見市,北海道,2009,125977
1208,北見市,北海道,2010,125545
1208,北見市,北海道,2011,124856
1208,北見市,北海道,2012,124291
1208,北見市,北海道,2013,123227
1208,北見市,北海道,2014,123074
1208,北見市,北海道,2015,121866
1208,北見市,北海道,2016,120727
1208,北見市,北海道,2017,119617
1208,北見市,北海道,2018,118401
1208,北見市,北海道,2019,117352
1208,北見市,北海道,2020,116168
1209,夕張市,北海道,1995,18123
1209,夕張市,北海道,1996,17538
1209,夕張市,北海道,1997,16957
1209,夕張市,北海道,1998,16392
1209,夕張市,北海道,1999,15948
1209,夕張市,北海道,2000,15538
1209,夕張市,北海道,2001,15173
1209,夕張市,北海道,2002,14880
1209,夕張市,北海道,2003,14438
1209,夕張市,北海道,2004,13953
1209,夕張市,北海道,2005,13615
1209,夕張市,北海道,2006,13268
1209,夕張市,北海道,2007,12631
1209,夕張市,北海道,2008,12068
1209,夕張市,北海道,2009,11633
1209,夕張市,北海道,2010,11213
1209,夕張市,北海道,2011,10839
1209,夕張市,北海道,2012,10471
1209,夕張市,北海道,2013,10042
1209,夕張市,北海道,2014,9774
1209,夕張市,北海道,2015,9409
1209,夕張市,北海道,2016,9024
1209,夕張市,北海道,2017,8659
1209,夕張市,北海道,2018,8316
1209,夕張市,北海道,2019,8033
1209,夕張市,北海道,2020,7716
1210,岩見沢市,北海道,1995,96417
1210,岩見沢市,北海道,1996,96979
1210,岩見沢市,北海道,1997,97032
1210,岩見沢市,北海道,1998,96694
1210,岩見沢市,北海道,1999,96491
1210,岩見沢市,北海道,2000,96041
1210,岩見沢市,北海道,2001,95759
1210,岩見沢市,北海道,2002,95318
1210,岩見沢市,北海道,2003,94634
1210,岩見沢市,北海道,2004,94066
1210,岩見沢市,北海道,2005,93637
1210,岩見沢市,北海道,2006,93570
1210,岩見沢市,北海道,2007,92799
1210,岩見沢市,北海道,2008,91915
1210,岩見沢市,北海道,2009,91191
1210,岩見沢市,北海道,2010,90553
1210,岩見沢市,北海道,2011,89770
1210,岩見沢市,北海道,2012,89023
1210,岩見沢市,北海道,2013,87852
1210,岩見沢市,北海道,2014,87161
1210,岩見沢市,北海道,2015,85936
1210,岩見沢市,北海道,2016,84691
1210,岩見沢市,北海道,2017,83817
1210,岩見沢市,北海道,2018,82681
1210,岩見沢市,北海道,2019,81608
1210,岩見沢市,北海道,2020,80200
1211,網走市,北海道,1995,42705
1211,網走市,北海道,1996,42767
1211,網走市,北海道,1997,42540
1211,網走市,北海道,1998,42470
1211,網走市,北海道,1999,42405
1211,網走市,北海道,2000,42177
1211,網走市,北海道,2001,41909
1211,網走市,北海道,2002,41679
1211,網走市,北海道,2003,41427
1211,網走市,北海道,2004,41023
1211,網走市,北海道,2005,40663
1211,網走市,北海道,2006,40735
1211,網走市,北海道,2007,40280
1211,網走市,北海道,2008,39959
1211,網走市,北海道,2009,39420
1211,網走市,北海道,2010,39384
1211,網走市,北海道,2011,39047
1211,網走市,北海道,2012,38548
1211,網走市,北海道,2013,38052
1211,網走市,北海道,2014,38068
1211,網走市,北海道,2015,37553
1211,網走市,北海道,2016,37165
1211,網走市,北海道,2017,36710
1211,網走市,北海道,2018,36107
1211,網走市,北海道,2019,35450
1211,網走市,北海道,2020,34708
1212,留萌市,北海道,1995,30391
1212,留萌市,北海道,1996,30023
1212,留萌市,北海道,1997,29691
1212,留萌市,北海道,1998,29305
1212,留萌市,北海道,1999,29121
1212,留萌市,北海道,2000,28664
1212,留萌市,北海道,2001,28444
1212,留萌市,北海道,2002,28189
1212,留萌市,北海道,2003,28047
1212,留萌市,北海道,2004,27691
1212,留萌市,北海道,2005,27198
1212,留萌市,北海道,2006,27057
1212,留萌市,北海道,2007,26526
1212,留萌市,北海道,2008,26017
1212,留萌市,北海道,2009,25459
1212,留萌市,北海道,2010,25021
1212,留萌市,北海道,2011,24489
1212,留萌市,北海道,2012,24036
1212,留萌市,北海道,2013,23545
1212,留萌市,北海道,2014,23362
1212,留萌市,北海道,2015,22867
1212,留萌市,北海道,2016,22412
1212,留萌市,北海道,2017,22035
1212,留萌市,北海道,2018,21628
1212,留萌市,北海道,2019,21179
1212,留萌市,北海道,2020,20569
1213,苫小牧市,北海道,1995,168201
1213,苫小牧市,北海道,1996,169742
1213,苫小牧市,北海道,1997,170602
1213,苫小牧市,北海道,1998,171258
1213,苫小牧市,北海道,1999,172083
1213,苫小牧市,北海道,2000,172009
1213,苫小牧市,北海道,2001,172201
1213,苫小牧市,北海道,2002,172192
1213,苫小牧市,北海道,2003,172022
1213,苫小牧市,北海道,2004,172059
1213,苫小牧市,北海道,2005,172525
1213,苫小牧市,北海道,2006,173216
1213,苫小牧市,北海道,2007,173322
1213,苫小牧市,北海道,2008,173502
1213,苫小牧市,北海道,2009,173572
1213,苫小牧市,北海道,2010,173812
1213,苫小牧市,北海道,2011,173800
1213,苫小牧市,北海道,2012,173761
1213,苫小牧市,北海道,2013,173474
1213,苫小牧市,北海道,2014,174024
1213,苫小牧市,北海道,2015,173632
1213,苫小牧市,北海道,2016,173317
1213,苫小牧市,北海道,2017,172623
1213,苫小牧市,北海道,2018,171846
1213,苫小牧市,北海道,2019,171216
1213,苫小牧市,北海道,2020,170519
1214,稚内市,北海道,1995,45517
1214,稚内市,北海道,1996,45263
1214,稚内市,北海道,1997,44790
1214,稚内市,北海道,1998,44364
1214,稚内市,北海道,1999,44159
1214,稚内市,北海道,2000,43760
1214,稚内市,北海道,2001,43370
1214,稚内市,北海道,2002,42935
1214,稚内市,北海道,2003,42668
1214,稚内市,北海道,2004,42173
1214,稚内市,北海道,2005,41625
1214,稚内市,北海道,2006,41541
1214,稚内市,北海道,2007,40868
1214,稚内市,北海道,2008,40244
1214,稚内市,北海道,2009,39527
1214,稚内市,北海道,2010,39005
1214,稚内市,北海道,2011,38573
1214,稚内市,北海道,2012,37911
1214,稚内市,北海道,2013,37228
1214,稚内市,北海道,2014,36918
1214,稚内市,北海道,2015,36500
1214,稚内市,北海道,2016,35866
1214,稚内市,北海道,2017,35161
1214,稚内市,北海道,2018,34472
1214,稚内市,北海道,2019,33887
1214,稚内市,北海道,2020,33174
1215,美唄市,北海道,1995,33102
1215,美唄市,北海道,1996,32871
1215,美唄市,北海道,1997,32402
1215,美唄市,北海道,1998,32072
1215,美唄市,北海道,1999,31668
1215,美唄市,北海道,2000,31148
1215,美唄市,北海道,2001,30788
1215,美唄市,北海道,2002,30283
1215,美唄市,北海道,2003,30021
1215,美唄市,北海道,2004,29666
1215,美唄市,北海道,2005,29235
1215,美唄市,北海道,2006,28815
1215,美唄市,北海道,2007,28174
1215,美唄市,北海道,2008,27499
1215,美唄市,北海道,2009,26938
1215,美唄市,北海道,2010,26449
1215,美唄市,北海道,2011,25970
1215,美唄市,北海道,2012,25312
1215,美唄市,北海道,2013,24768
1215,美唄市,北海道,2014,24446
1215,美唄市,北海道,2015,23935
1215,美唄市,北海道,2016,23343
1215,美唄市,北海道,2017,22675
1215,美唄市,北海道,2018,22160
1215,美唄市,北海道,2019,21552
1215,美唄市,北海道,2020,21001
1216,芦別市,北海道,1995,23272
1216,芦別市,北海道,1996,22919
1216,芦別市,北海道,1997,22470
1216,芦別市,北海道,1998,22136
1216,芦別市,北海道,1999,21742
1216,芦別市,北海道,2000,21443
1216,芦別市,北海道,2001,21046
1216,芦別市,北海道,2002,20678
1216,芦別市,北海道,2003,20268
1216,芦別市,北海道,2004,19789
1216,芦別市,北海道,2005,19502
1216,芦別市,北海道,2006,19069
1216,芦別市,北海道,2007,18608
1216,芦別市,北海道,2008,18071
1216,芦別市,北海道,2009,17610
1216,芦別市,北海道,2010,17211
1216,芦別市,北海道,2011,16859
1216,芦別市,北海道,2012,16465
1216,芦別市,北海道,2013,16136
1216,芦別市,北海道,2014,15813
1216,芦別市,北海道,2015,15362
1216,芦別市,北海道,2016,14940
1216,芦別市,北海道,2017,14472
1216,芦別市,北海道,2018,13980
1216,芦別市,北海道,2019,13608
1216,芦別市,北海道,2020,13168
1217,江別市,北海道,1995,111445
1217,江別市,北海道,1996,114332
1217,江別市,北海道,1997,116984
1217,江別市,北海道,1998,118637
1217,江別市,北海道,1999,119920
1217,江別市,北海道,2000,121002
1217,江別市,北海道,2001,121817
1217,江別市,北海道,2002,122456
1217,江別市,北海道,2003,122828
1217,江別市,北海道,2004,123204
1217,江別市,北海道,2005,123167
1217,江別市,北海道,2006,123547
1217,江別市,北海道,2007,123086
1217,江別市,北海道,2008,123012
1217,江別市,北海道,2009,122344
1217,江別市,北海道,2010,121987
1217,江別市,北海道,2011,121610
1217,江別市,北海道,2012,120940
1217,江別市,北海道,2013,120499
1217,江別市,北海道,2014,120439
1217,江別市,北海道,2015,119822
1217,江別市,北海道,2016,119092
1217,江別市,北海道,2017,118748
1217,江別市,北海道,2018,118467
1217,江別市,北海道,2019,118379
1217,江別市,北海道,2020,118887
1218,赤平市,北海道,1995,17860
1218,赤平市,北海道,1996,17514
1218,赤平市,北海道,1997,17206
1218,赤平市,北海道,1998,16812
1218,赤平市,北海道,1999,16583
1218,赤平市,北海道,2000,16233
1218,赤平市,北海道,2001,15977
1218,赤平市,北海道,2002,15746
1218,赤平市,北海道,2003,15478
1218,赤平市,北海道,2004,15159
1218,赤平市,北海道,2005,14782
1218,赤平市,北海道,2006,14506
1218,赤平市,北海道,2007,14160
1218,赤平市,北海道,2008,13716
1218,赤平市,北海道,2009,13258
1218,赤平市,北海道,2010,12877
1218,赤平市,北海道,2011,12508
1218,赤平市,北海道,2012,12234
1218,赤平市,北海道,2013,11884
1218,赤平市,北海道,2014,11657
1218,赤平市,北海道,2015,11332
1218,赤平市,北海道,2016,10973
1218,赤平市,北海道,2017,10712
1218,赤平市,北海道,2018,10408
1218,赤平市,北海道,2019,10121
1218,赤平市,北海道,2020,9835
1219,紋別市,北海道,1995,29785
1219,紋別市,北海道,1996,29150
1219,紋別市,北海道,1997,28796
1219,紋別市,北海道,1998,28642
1219,紋別市,北海道,1999,28386
1219,紋別市,北海道,2000,28074
1219,紋別市,北海道,2001,27966
1219,紋別市,北海道,2002,27768
1219,紋別市,北海道,2003,27449
1219,紋別市,北海道,2004,27159
1219,紋別市,北海道,2005,26739
1219,紋別市,北海道,2006,26398
1219,紋別市,北海道,2007,25973
1219,紋別市,北海道,2008,25678
1219,紋別市,北海道,2009,25248
1219,紋別市,北海道,2010,24912
1219,紋別市,北海道,2011,24563
1219,紋別市,北海道,2012,24293
1219,紋別市,北海道,2013,23922
1219,紋別市,北海道,2014,23774
1219,紋別市,北海道,2015,23355
1219,紋別市,北海道,2016,22964
1219,紋別市,北海道,2017,22564
1219,紋別市,北海道,2018,22192
1219,紋別市,北海道,2019,21714
1219,紋別市,北海道,2020,21171
1220,士別市,北海道,1995,27114
1220,士別市,北海道,1996,26842
1220,士別市,北海道,1997,26491
1220,士別市,北海道,1998,26325
1220,士別市,北海道,1999,26135
1220,士別市,北海道,2000,25861
1220,士別市,北海道,2001,25505
1220,士別市,北海道,2002,25190
1220,士別市,北海道,2003,24866
1220,士別市,北海道,2004,24394
1220,士別市,北海道,2005,24036
1220,士別市,北海道,2006,23584
1220,士別市,北海道,2007,23294
1220,士別市,北海道,2008,22847
1220,士別市,北海道,2009,22666
1220,士別市,北海道,2010,22367
1220,士別市,北海道,2011,21922
1220,士別市,北海道,2012,21640
1220,士別市,北海道,2013,21238
1220,士別市,北海道,2014,21037
1220,士別市,北海道,2015,20637
1220,士別市,北海道,2016,20166
1220,士別市,北海道,2017,19637
1220,士別市,北海道,2018,19268
1220,士別市,北海道,2019,18886
1220,士別市,北海道,2020,18481
1221,名寄市,北海道,1995,34439
1221,名寄市,北海道,1996,34158
1221,名寄市,北海道,1997,33911
1221,名寄市,北海道,1998,33585
1221,名寄市,北海道,1999,33310
1221,名寄市,北海道,2000,33120
1221,名寄市,北海道,2001,32878
1221,名寄市,北海道,2002,32542
1221,名寄市,北海道,2003,32357
1221,名寄市,北海道,2004,32058
1221,名寄市,北海道,2005,31579
1221,名寄市,北海道,2006,31212
1221,名寄市,北海道,2007,30939
1221,名寄市,北海道,2008,30920
1221,名寄市,北海道,2009,30919
1221,名寄市,北海道,2010,30608
1221,名寄市,北海道,2011,30171
1221,名寄市,北海道,2012,29869
1221,名寄市,北海道,2013,29515
1221,名寄市,北海道,2014,29478
1221,名寄市,北海道,2015,29031
1221,名寄市,北海道,2016,28568
1221,名寄市,北海道,2017,28216
1221,名寄市,北海道,2018,27841
1221,名寄市,北海道,2019,27516
1221,名寄市,北海道,2020,27202
1222,三笠市,北海道,1995,15554
1222,三笠市,北海道,1996,15176
1222,三笠市,北海道,1997,14885
1222,三笠市,北海道,1998,14627
1222,三笠市,北海道,1999,14323
1222,三笠市,北海道,2000,13980
1222,三笠市,北海道,2001,13609
1222,三笠市,北海道,2002,13261
1222,三笠市,北海道,2003,12954
1222,三笠市,北海道,2004,12600
1222,三笠市,北海道,2005,12285
1222,三笠市,北海道,2006,12020
1222,三笠市,北海道,2007,11690
1222,三笠市,北海道,2008,11343
1222,三笠市,北海道,2009,11015
1222,三笠市,北海道,2010,10673
1222,三笠市,北海道,2011,10355
1222,三笠市,北海道,2012,10070
1222,三笠市,北海道,2013,9841
1222,三笠市,北海道,2014,9687
1222,三笠市,北海道,2015,9505
1222,三笠市,北海道,2016,9229
1222,三笠市,北海道,2017,8983
1222,三笠市,北海道,2018,8765
1222,三笠市,北海道,2019,8541
1222,三笠市,北海道,2020,8286
1223,根室市,北海道,1995,35512
1223,根室市,北海道,1996,35148
1223,根室市,北海道,1997,34777
1223,根室市,北海道,1998,34414
1223,根室市,北海道,1999,34168
1223,根室市,北海道,2000,33686
1223,根室市,北海道,2001,33451
1223,根室市,北海道,2002,32998
1223,根室市,北海道,2003,32641
1223,根室市,北海道,2004,32194
1223,根室市,北海道,2005,31803
1223,根室市,北海道,2006,31584
1223,根室市,北海道,2007,31059
1223,根室市,北海道,2008,30560
1223,根室市,北海道,2009,30209
1223,根室市,北海道,2010,29868
1223,根室市,北海道,2011,29330
1223,根室市,北海道,2012,28923
1223,根室市,北海道,2013,28553
1223,根室市,北海道,2014,28289
1223,根室市,北海道,2015,27793
1223,根室市,北海道,2016,27350
1223,根室市,北海道,2017,26750
1223,根室市,北海道,2018,26111
1223,根室市,北海道,2019,25664
1223,根室市,北海道,2020,25136
1224,千歳市,北海道,1995,84048
1224,千歳市,北海道,1996,84974
1224,千歳市,北海道,1997,86017
1224,千歳市,北海道,1998,87208
1224,千歳市,北海道,1999,87742
1224,千歳市,北海道,2000,88126
1224,千歳市,北海道,2001,88472
1224,千歳市,北海道,2002,88679
1224,千歳市,北海道,2003,89477
1224,千歳市,北海道,2004,89976
1224,千歳市,北海道,2005,90507
1224,千歳市,北海道,2006,91668
1224,千歳市,北海道,2007,92094
1224,千歳市,北海道,2008,92323
1224,千歳市,北海道,2009,92732
1224,千歳市,北海道,2010,93117
1224,千歳市,北海道,2011,93546
1224,千歳市,北海道,2012,94124
1224,千歳市,北海道,2013,94312
1224,千歳市,北海道,2014,95078
1224,千歳市,北海道,2015,95112
1224,千歳市,北海道,2016,95442
1224,千歳市,北海道,2017,95902
1224,千歳市,北海道,2018,96273
1224,千歳市,北海道,2019,96382
1224,千歳市,北海道,2020,96751
1225,滝川市,北海道,1995,48533
1225,滝川市,北海道,1996,47979
1225,滝川市,北海道,1997,47940
1225,滝川市,北海道,1998,47726
1225,滝川市,北海道,1999,47498
1225,滝川市,北海道,2000,47395
1225,滝川市,北海道,2001,46900
1225,滝川市,北海道,2002,46711
1225,滝川市,北海道,2003,46365
1225,滝川市,北海道,2004,45921
1225,滝川市,北海道,2005,45685
1225,滝川市,北海道,2006,45226
1225,滝川市,北海道,2007,44831
1225,滝川市,北海道,2008,44394
1225,滝川市,北海道,2009,44005
1225,滝川市,北海道,2010,43594
1225,滝川市,北海道,2011,43281
1225,滝川市,北海道,2012,42815
1225,滝川市,北海道,2013,42216
1225,滝川市,北海道,2014,42212
1225,滝川市,北海道,2015,41844
1225,滝川市,北海道,2016,41487
1225,滝川市,北海道,2017,41163
1225,滝川市,北海道,2018,40756
1225,滝川市,北海道,2019,40252
1225,滝川市,北海道,2020,39746
1226,砂川市,北海道,1995,21734
1226,砂川市,北海道,1996,21740
1226,砂川市,北海道,1997,21616
1226,砂川市,北海道,1998,21464
1226,砂川市,北海道,1999,21405
1226,砂川市,北海道,2000,21136
1226,砂川市,北海道,2001,20847
1226,砂川市,北海道,2002,20709
1226,砂川市,北海道,2003,20571
1226,砂川市,北海道,2004,20362
1226,砂川市,北海道,2005,20175
1226,砂川市,北海道,2006,20043
1226,砂川市,北海道,2007,19763
1226,砂川市,北海道,2008,19562
1226,砂川市,北海道,2009,19349
1226,砂川市,北海道,2010,19150
1226,砂川市,北海道,2011,18976
1226,砂川市,北海道,2012,18740
1226,砂川市,北海道,2013,18425
1226,砂川市,北海道,2014,18416
1226,砂川市,北海道,2015,18082
1226,砂川市,北海道,2016,17769
1226,砂川市,北海道,2017,17542
1226,砂川市,北海道,2018,17340
1226,砂川市,北海道,2019,17106
1226,砂川市,北海道,2020,16815
1227,歌志内市,北海道,1995,7347
1227,歌志内市,北海道,1996,6770
1227,歌志内市,北海道,1997,6606
1227,歌志内市,北海道,1998,6461
1227,歌志内市,北海道,1999,6282
1227,歌志内市,北海道,2000,6178
1227,歌志内市,北海道,2001,6078
1227,歌志内市,北海道,2002,5910
1227,歌志内市,北海道,2003,5799
1227,歌志内市,北海道,2004,5666
1227,歌志内市,北海道,2005,5499
1227,歌志内市,北海道,2006,5321
1227,歌志内市,北海道,2007,5118
1227,歌志内市,北海道,2008,4922
1227,歌志内市,北海道,2009,4759
1227,歌志内市,北海道,2010,4589
1227,歌志内市,北海道,2011,4425
1227,歌志内市,北海道,2012,4259
1227,歌志内市,北海道,2013,4110
1227,歌志内市,北海道,2014,4020
1227,歌志内市,北海道,2015,3823
1227,歌志内市,北海道,2016,3660
1227,歌志内市,北海道,2017,3519
1227,歌志内市,北海道,2018,3403
1227,歌志内市,北海道,2019,3271
1227,歌志内市,北海道,2020,3124
1228,深川市,北海道,1995,28478
1228,深川市,北海道,1996,28246
1228,深川市,北海道,1997,27879
1228,深川市,北海道,1998,27597
1228,深川市,北海道,1999,27403
1228,深川市,北海道,2000,27186
1228,深川市,北海道,2001,26921
1228,深川市,北海道,2002,26661
1228,深川市,北海道,2003,26265
1228,深川市,北海道,2004,26045
1228,深川市,北海道,2005,25780
1228,深川市,北海道,2006,25437
1228,深川市,北海道,2007,24956
1228,深川市,北海道,2008,24571
1228,深川市,北海道,2009,24220
1228,深川市,北海道,2010,23858
1228,深川市,北海道,2011,23538
1228,深川市,北海道,2012,23215
1228,深川市,北海道,2013,22788
1228,深川市,北海道,2014,22648
1228,深川市,北海道,2015,22225
1228,深川市,北海道,2016,21847
1228,深川市,北海道,2017,21525
1228,深川市,北海道,2018,21156
1228,深川市,北海道,2019,20713
1228,深川市,北海道,2020,20314
1229,富良野市,北海道,1995,26347
1229,富良野市,北海道,1996,26268
1229,富良野市,北海道,1997,26163
1229,富良野市,北海道,1998,26069
1229,富良野市,北海道,1999,26055
1229,富良野市,北海道,2000,26057
1229,富良野市,北海道,2001,25863
1229,富良野市,北海道,2002,25694
1229,富良野市,北海道,2003,25566
1229,富良野市,北海道,2004,25452
1229,富良野市,北海道,2005,25231
1229,富良野市,北海道,2006,25297
1229,富良野市,北海道,2007,25044
1229,富良野市,北海道,2008,24720
1229,富良野市,北海道,2009,24488
1229,富良野市,北海道,2010,24270
1229,富良野市,北海道,2011,24116
1229,富良野市,北海道,2012,23890
1229,富良野市,北海道,2013,23595
1229,富良野市,北海道,2014,23473
1229,富良野市,北海道,2015,23177
1229,富良野市,北海道,2016,22834
1229,富良野市,北海道,2017,22420
1229,富良野市,北海道,2018,22090
1229,富良野市,北海道,2019,21687
1229,富良野市,北海道,2020,21275
1230,登別市,北海道,1995,56927
1230,登別市,北海道,1996,56857
1230,登別市,北海道,1997,56515
1230,登別市,北海道,1998,56173
1230,登別市,北海道,1999,55745
1230,登別市,北海道,2000,55503
1230,登別市,北海道,2001,55077
1230,登別市,北海道,2002,54673
1230,登別市,北海道,2003,54503
1230,登別市,北海道,2004,54337
1230,登別市,北海道,2005,53923
1230,登別市,北海道,2006,53622
1230,登別市,北海道,2007,53507
1230,登別市,北海道,2008,52905
1230,登別市,北海道,2009,52572
1230,登別市,北海道,2010,52199
1230,登別市,北海道,2011,51892
1230,登別市,北海道,2012,51474
1230,登別市,北海道,2013,50886
1230,登別市,北海道,2014,50797
1230,登別市,北海道,2015,50462
1230,登別市,北海道,2016,49983
1230,登別市,北海道,2017,49296
1230,登別市,北海道,2018,48691
